name,categories,github_links_list
Dafi Protocol,"['Derivatives', 'Synthetic Issuer', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)']",
0xBitcoin,"['Number', 'Cryptocurrency']",https://github.com/0xbitcoin/0xbitcoin-web
0xBitcoin,"['Number', 'Cryptocurrency']",https://github.com/0xbitcoin/0xbitcoin-token
Ignis,[],
Pallapay,[],
Ispolink,['Polygon Ecosystem'],
UniX,"['Play To Earn', None, 'Gaming']",
Mirrored Google,['Mirrored Assets'],https://github.com/mirror-protocol
Arcblock,['Protocol'],https://github.com/ArcBlock/ArcBlock-Token
NerveNetwork,['Decentralized Exchange Token (DEX)'],https://github.com/NerveNetwork/nerve
Aidos Kuneen,['Finance / Banking'],https://github.com/AidosKuneen/aknode
APWine,"['Yield Aggregator', 'Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Yield Farming', 'Decentralized Finance (DeFi)']",https://github.com/APWine
SafeMoon Inu,['Meme Tokens'],https://github.com/Safemoon-Inu-Token
Finxflo,[],
BlackDragon Token,[],
Asch,['Smart Contract Platform'],https://github.com/AschPlatform/asch
e-Money EUR,['EUR Stablecoin'],https://github.com/e-money/em-ledger
Million,[],
APY.Finance,"['Yield Aggregator', 'Polygon Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)']",
Nectar,"['Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/deversifi
BountyMarketCap,[],
KleeKai,['Gaming'],https://github.com/KleeKai-DEV
Tower,"['Collectibles', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Governance']",
Lith Token,[],
Factom,['Smart Contract Platform'],https://github.com/FactomProject/factomd
My DeFi Pet,"['Collectibles', 'Play To Earn', 'Non-Fungible Tokens (NFT)', None, 'Gaming']",
Planet Finance,['Decentralized Finance (DeFi)'],https://github.com/planetfinance
BSCEX,"['Decentralized Exchange Token (DEX)', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/bscex
Wagerr,"['Gambling', 'Masternodes']",https://github.com/wagerr/HTML5-Wallet
Blank,[],https://github.com/Blank-Wallet/
StarShip,[],https://github.com/deploystarship
Mirrored Netflix,['Mirrored Assets'],https://github.com/mirror-protocol
Stakenet,"['Cryptocurrency', 'Governance', 'Masternodes']",https://github.com/X9Developers/XSN
Zuki Moba,['Binance Smart Chain Ecosystem'],https://github.com/zukimoba
Marinade,[],https://github.com/marinade-finance/
Fear,"['Polygon Ecosystem', 'Play To Earn', 'DaoMaker Ecosystem', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
Metaverse ETP,['Cryptocurrency'],https://github.com/mvs-org/metaverse
Metaverse ETP,['Cryptocurrency'],https://github.com/mvs-org/lightwallet
Metaverse ETP,['Cryptocurrency'],https://github.com/mvs-org/mvs-explorer-api
Kattana,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/kattana-io
JulSwap,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/justliquidity
Covesting,[],https://github.com/covesting/covesting-io
dotmoovs,"['Polygon Ecosystem', 'Play To Earn', 'Artificial Intelligence', 'Binance Smart Chain Ecosystem', 'Sports', 'Gaming']",
Mirrored United States Oil Fund,['Mirrored Assets'],
KIRA Network,['Cosmos Ecosystem'],https://github.com/kiracore
Advanced Technology Coin,['Cryptocurrency'],https://github.com/AdvancedTechnologyCoin/arc
Shibaverse,[],https://github.com/Shibaverse/
CBC.network,[],
Lambda,"['Cosmos Ecosystem', 'Infrastructure']",https://github.com/LambdaIM/proofDP
Lambda,"['Cosmos Ecosystem', 'Infrastructure']",https://github.com/LambdaIM/token-profile
DappRadar,[],https://github.com/dappradar/nft-sales-adapters
Unicly CryptoPunks Collection,"['uTokens', 'Fractionalized NFT', 'Non-Fungible Tokens (NFT)']",
Radar,['Binance Smart Chain Ecosystem'],
OneLedger,"['Cosmos Ecosystem', 'Protocol', 'Smart Contract Platform']",https://github.com/Oneledger/protocol
Birake,"['Centralized Exchange Token (CEX)', 'Masternodes', 'Exchange-based Tokens']",https://github.com/birake/birakecoin
Monsta Infinite,"['Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
DeepBrain Chain,['Artificial Intelligence'],
apM Coin,['Business Platform'],https://github.com/apmcoin
Binamon,"['Metaverse', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
IOI Token,"['Metaverse', 'Polygon Ecosystem', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
DAOhaus,"['Governance', 'xDAI Ecosystem']",https://github.com/HausDAO/pokemol-web
Rangers Protocol,[],https://github.com/rangersprotocol/
Robonomics Network,"['Internet of Things (IOT)', 'Polkadot Ecosystem']",https://github.com/airalab/aira
Run,[],
Xend Finance,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/xendfinance
RealFevr,['Binance Smart Chain Ecosystem'],https://github.com/bepronetwork/bepro-js/issues/50
Morpheus Labs,['Business Platform'],https://github.com/Morpheuslabs-io/morpheus-ops-console
ZeroSwap,"['Launchpad', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
Shirtum,[],https://github.com/Shirtum
Game Fantasy Token,[None],https://github.com/GameFantasyDev/starcrazy-contracts
Probit Token,"['Cryptocurrency', 'Exchange-based Tokens']",https://github.com/probitexchange/
ACryptoS,"['Yield Aggregator', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/acryptosx
Modefi,"['Fantom Ecosystem', 'Oracle']",
Cope,['Solana Ecosystem'],
Signum,['Smart Contract Platform'],https://github.com/signum-network
Signum,['Smart Contract Platform'],https://github.com/signum-network/signum-node
Lunar,[],https://github.com/LunarLegionBsc/Lunar
Wall Street Games,"['Polygon Ecosystem', 'Play To Earn', 'Binance Smart Chain Ecosystem']",
King Shiba,[],
Enecuum,"['Cryptocurrency', 'Smart Contract Platform', 'Masternodes']",https://github.com/Enecuum/enecuum.com
Cola Token,[],
Nabox,['Binance Smart Chain Ecosystem'],
ExNetwork Token,[],https://github.com/exnetwork/exnetworktools
Vidya,"['Polygon Ecosystem', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Port Finance,['Solana Ecosystem'],https://github.com/port-finance/
Arcona,"['Metaverse', 'Augmented Reality']",https://github.com/ArconaEcosystem/arcona-core
Pinknode,['Polkadot Ecosystem'],
NXT,['Smart Contract Platform'],
Starname,['Cosmos Ecosystem'],https://github.com/iov-one
Velhalla,[],
Pegaxy Stone,"['Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Opium,"['Derivatives', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Governance', 'xDAI Ecosystem']",https://github.com/OpiumProtocol
Tranche Finance,['Polygon Ecosystem'],
Solarbeam,[None],https://github.com/solarbeamio
Burency,[],
Kromatika,[],https://github.com/Kromatika-Finance
Signata,['Business Services'],https://github.com/congruentlabs/sata-contracts-v1
Genesis Worlds,"['Metaverse', 'Gaming']",
Public Mint,[],
Mercurial,['Solana Ecosystem'],
DFX Finance,"['Polygon Ecosystem', 'Decentralized Finance (DeFi)']",
AXIA Coin,[],
MiniDOGE,[],
DinoX,"['Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
Cashaa,['Polygon Ecosystem'],https://github.com/cashaadev/CashaaUi
Genesis Pool,['Launchpad'],
Kuma Inu,"['Meme Tokens', 'Yield Farming']",
PepeCash,[],
wLITI,[],https://github.com/Liti-Capital/Equity-Tokenization
FREEdom coin,"['Cryptocurrency', 'Binance Smart Chain Ecosystem']",
Voice Token,[],https://github.com/NixPlatform/nix-bridge-token/
ARMOR,"['Insurance', 'Decentralized Finance (DeFi)']",
Leonicorn Swap,[],https://github.com/Leonicornswap
Ethereans,"['Business Platform', 'Non-Fungible Tokens (NFT)', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/EthereansOS/Organizations-Core
Netswap,[],https://github.com/netswap
Pacoca,"['Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Governance']",
Mirrored Twitter,['Mirrored Assets'],https://github.com/mirror-protocol
Jenny Metaverse DAO Token,['Non-Fungible Tokens (NFT)'],https://github.com/JennyMetaverse/Litepaper
The Parallel,['Binance Smart Chain Ecosystem'],https://github.com/theparalleldotio
WannaSwap,"['Decentralized Exchange Token (DEX)', 'Near Protocol Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/wannaswap
GridZone.io,"['Metaverse', 'Non-Fungible Tokens (NFT)', 'Governance']",https://github.com/GridZone/gridzone-governance
Receive Access Ecosystem,['Media'],https://github.com/rokfin/eth-contracts
Jupiter,['Communication'],https://github.com/SigwoTechnologies/jupiter
Charg Coin,['Energy'],https://github.com/ChargCoinLLC/NODE
Bitcoin 2,['Cryptocurrency'],https://github.com/BITC2/bitcoin2
ETHPad,[],
OAX,[],https://github.com/OAXFoundation
DOEX,[],
BitKan,['Exchange-based Tokens'],
TONToken,[],https://github.com/ton-blockchain/ton
Mirrored iShares Gold Trust,['Mirrored Assets'],
Don-key,[],
DEEPSPACE,"['Play To Earn', 'Entertainment', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/deepspace-game
LABS Group,['Polygon Ecosystem'],https://github.com/labsgroupio
Wabi,[],
Idavoll DAO,['Polygon Ecosystem'],https://github.com/idavollnetwork/idavoll
Phantasma Energy,"['Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/phantasma-io
GeroWallet,[],
Kalao,"['Metaverse', 'Avalanche Ecosystem']",
Liquidus,[],https://github.com/Liquidus-Finance
xxxNifty,['Binance Smart Chain Ecosystem'],
Relay Token,[],
Konomi Network,[],
Sin City,[],
DLP Duck Token,['Launchpad'],
Siren,"['Derivatives', 'Polygon Ecosystem', 'Options', 'Decentralized Finance (DeFi)']",https://github.com/sirenmarkets/core
Tempus,[],https://github.com/tempus-finance
Elk Finance,"['Avalanche Ecosystem', 'Fantom Ecosystem', 'xDAI Ecosystem', None]",https://github.com/elkfinance
Draken,[],https://github.com/drakentech
SONM,['Storage'],https://github.com/sonm-io/core
Pluton,[],
EpiK Protocol,[],https://github.com/EpiK-Protocol
Hord,"['DaoMaker Ecosystem', 'Governance']",https://github.com/hord
Strips Finance,[],https://github.com/strips-finance
CSP DAO Network,[],
TigerCash,"['Centralized Exchange Token (CEX)', 'Exchange-based Tokens']",
AC Milan Fan Token,"['Fan Token', 'Sports']",
Media Network,['Solana Ecosystem'],https://github.com/mediafoundation
Swash,['xDAI Ecosystem'],https://github.com/swashapp
Plasma Finance,"['Polygon Ecosystem', 'Business Services', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/plasmadlt/PPAY-Governance
Ojamu,[],
MetaWars,['Binance Smart Chain Ecosystem'],
Crypterium,['Finance / Banking'],
DIGG,"['Rebase Tokens', 'Decentralized Finance (DeFi)']",https://github.com/Badger-Finance
Botto,['Olympus Pro'],https://github.com/bottoproject
Standard Protocol,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Yield Farming']",https://www.github.com/digitalnativeinc/
Cyclos,['Solana Ecosystem'],
Brokoli,[],
RioDeFi,['Polkadot Ecosystem'],
Fandom Chain,[],https://github.com/hanryubank/fandomchain
Lympo Market Token,[],
Franklin,[],https://github.com/tokenfly/Franklin-Token
Nord Finance,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
HEdpAY,['Finance / Banking'],
Govi,"['Derivatives', 'Decentralized Finance (DeFi)']",https://github.com/coti-io/cvi-contracts
Yee,[],
SWFTCOIN,"['Polygon Ecosystem', 'HECO Chain Ecosystem', 'Exchange-based Tokens']",https://github.com/SwftCoins/SwftCoin
POP Network,[],https://github.com/popnetwork
UpBots,[],
SparkPoint,[],https://github.com/sparkpointio/support
CoinMerge (BSC),['Binance Smart Chain Ecosystem'],
Gunstar Metaverse,['Binance Smart Chain Ecosystem'],
Trabzonspor Fan Token,"['Fan Token', 'Sports']",
SALT,[],https://github.com/unyo/saltcoin
Wirex,['Cryptocurrency'],
Etherrock #72,['Fractionalized NFT'],
Unmarshal,"['Polygon Ecosystem', 'Oracle']",https://github.com/eucrypt
Swop,[],https://github.com/swopfi/swopfi-smart-contracts
Plian,['Smart Contract Platform'],
Paint Swap,"['Fantom Ecosystem', 'Automated Market Maker (AMM)', 'Non-Fungible Tokens (NFT)', 'Yield Farming']",https://github.com/PaintSwap
Scream,"['Lending/Borrowing', 'Fantom Ecosystem', 'Olympus Pro']",https://github.com/scream-finance
FIAT DAO Token,[],https://github.com/fiatdao
Mirrored Ether,['Mirrored Assets'],https://github.com/mirror-protocol
Apollo DAO,[],
Belt,"['Decentralized Exchange Token (DEX)', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
OpenAlexa Protocol,[],
Pastel,['Non-Fungible Tokens (NFT)'],https://github.com/PastelNetwork/Pastel
Pastel,['Non-Fungible Tokens (NFT)'],https://github.com/PastelNetwork/Pastel_Electron_Wallet
Pastel,['Non-Fungible Tokens (NFT)'],https://github.com/PastelNetwork
Vera,[],
Monetha,"['Business Services', 'Business Platform']",https://github.com/monetha/magento
Raiden Network Token,['Infrastructure'],https://github.com/raiden-network/raiden/
Gyro,"[None, 'Rebase Tokens', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
Gas DAO,[],
Wild Credit,[],https://github.com/WildCredit/contracts
Impossible Finance,[],https://github.com/impossiblefinance
BTC 2x Flexible Leverage Index,"['DeFi Index', 'Leveraged Token']",
ZBG Token,['Exchange-based Tokens'],
Tierion,[],https://github.com/tierion/-
DeFi Yield Protocol,"['Avalanche Ecosystem', 'Non-Fungible Tokens (NFT)', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/dypfinance
Credmark,[],https://github.com/credmark/cmk-launch-contracts
iMe Lab,['Binance Smart Chain Ecosystem'],https://github.com/imemessenger/
Hyve,"['Gig Economy', 'Binance Smart Chain Ecosystem']",
Furucombo,"['Polygon Ecosystem', 'Decentralized Finance (DeFi)']",
Terra World Token,[],https://github.com/TerraWorld/TerraWorld
Unido,"['Business Services', 'Polkadot Ecosystem']",
BiFi,"['Lending/Borrowing', 'Decentralized Finance (DeFi)']",https://github.com/bifrost-platform/BIFI
ZooKeeper,[],https://github.com/zooFarming
FortKnoxster,[],
Swingby,['Polygon Ecosystem'],https://github.com/SwingbyProtocol/
DEGEN Index,"['Index', 'DeFi Index']",https://github.com/indexed-finance
AS Roma Fan Token,"['Fan Token', 'Sports']",
AnRKey X,"['Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
LATOKEN,"['Centralized Exchange Token (CEX)', 'Exchange-based Tokens']",https://github.com/ElKornacio/contracts-early
cWBTC,"['Finance / Banking', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
TrueFlip,[],https://github.com/TrueFlip/trueflip-contracts
Oddz,['Polygon Ecosystem'],https://github.com/oddz-finance
Rupiah Token,['Cryptocurrency'],https://github.com/rupiah-token/rupiahtoken-smart-contracts
RigoBlock,['Finance / Banking'],https://github.com/rigoblock
SaTT,['Business Services'],https://github.com/Atayen/satt
Dogs Of Elon,['Meme Tokens'],
Green Climate World,['Binance Smart Chain Ecosystem'],
Razor Network,"['Polygon Ecosystem', 'Oracle']",https://github.com/razor-network
Moeda Loyalty Points,[],https://github.com/moedabank/moeda
Moeda Loyalty Points,[],https://github.com/moedaplatform
LuaSwap,"['Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/tomochain/luaswap
Feisty Doge NFT,"['Fractionalized NFT', 'Non-Fungible Tokens (NFT)']",
Spheroid Universe,"['Metaverse', 'Augmented Reality', 'Non-Fungible Tokens (NFT)']",
Waterfall Governance Token,['Binance Smart Chain Ecosystem'],https://github.com/WaterfallDefi/
MoonStarter,['Launchpad'],
Oiler,"['Derivatives', 'Decentralized Exchange Token (DEX)', 'Options']",https://github.com/oilernetwork
PutinCoin,[],
LOCGame,"['Polygon Ecosystem', 'Collectibles', 'Non-Fungible Tokens (NFT)']",
Creampye [OLD],['Binance Smart Chain Ecosystem'],
mStable BTC,"['Olympus Pro', 'Tokenized BTC', 'Decentralized Finance (DeFi)']",
Formation FI,['Binance Smart Chain Ecosystem'],
Decentral Games ICE,"['Metaverse', 'Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Yel.Finance,[],https://github.com/YieldEnhancementLabs
xFund,"['Business Services', 'Oracle', 'Governance']",https://github.com/unification-com/xfund-smart-contract
RocketX,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
Connect Financial,[],https://github.com/Connect-Financial
SideShift Token,[],
AlgoVest,[],
Polis,['Binance Smart Chain Ecosystem'],https://github.com/polischain
Airbloc,[],https://github.com/airbloc/token
Airbloc,[],https://github.com/airbloc/contract-mvp
Dinger Token,[],https://github.com/SchrodingerToken/DINGER
Dify.Finance,[],https://github.com/difyfinance
Allbridge,"['Avalanche Ecosystem', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/allbridge-io
Cops Finance,[],
Litecoin Cash,[],https://github.com/litecoincash-project/litecoincash
Bonded Finance,[],
Citizen Finance,"['Collectibles', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/citizenfi
FNDZ Token,['Binance Smart Chain Ecosystem'],https://github.com/fndzdao/
Decentr,"['Cosmos Ecosystem', 'Business Services', 'Protocol']",https://github.com/nanikeev/Decentr
BSC Station,"['Automated Market Maker (AMM)', 'Non-Fungible Tokens (NFT)', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
UniLayer,"['Decentralized Exchange Token (DEX)', 'Business Services', 'Non-Fungible Tokens (NFT)', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
Lympo,['Healthcare'],
Diamond,['Masternodes'],https://github.com/DMDcoin/Diamond
DOSE,[],https://github.com/olivexbvi/dose-ethereum-contracts
Crypto Carbon Energy,[],https://github.com/cycecoin
EnreachDAO,"['Binance Smart Chain Ecosystem', 'Governance']",
Splyt,"['Polkadot Ecosystem', 'Asset-backed Tokens']",
Wrapped Ampleforth,[],
RainbowToken,['Binance Smart Chain Ecosystem'],https://github.com/BSCGuru/rainbowtoken
Scrooge,['Binance Smart Chain Ecosystem'],
Equalizer,"['Lending/Borrowing', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
Uniqly,['Non-Fungible Tokens (NFT)'],
Pickle Finance,"[None, 'Polygon Ecosystem', 'Yearn Ecosystem', 'Yield Aggregator', 'Governance', 'Decentralized Finance (DeFi)', 'Yield Farming']",
xToken,"['Yield Aggregator', 'Yield Farming', 'Decentralized Finance (DeFi)']",https://github.com/xtokenmarket/xtoken-js
Monolith,"['Cryptocurrency', 'Decentralized Finance (DeFi)']",https://github.com/tokencard/MultiSigWallet
FairGame,[],https://github.com/FairGame2017/crowdsale
BabyDoge ETH,[],https://github.com/babydogecoingg
Kommunitas,"['Launchpad', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/Kommunitas-net
cREP,"['Finance / Banking', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
SuperLauncher DAO,"['Launchpad', 'Binance Smart Chain Ecosystem']",https://github.com/SuperLauncher/SmartContracts
dfohub,"['Business Platform', 'Governance']",https://github.com/ethereansos
Divergence Protocol,[],https://github.com/DivergenceProtocol
Tixl,[],https://github.com/tixl
NFT Protocol,"['Protocol', 'Non-Fungible Tokens (NFT)', 'Governance']",http://github.com/nftprotocol
NFT Protocol,"['Protocol', 'Non-Fungible Tokens (NFT)', 'Governance']",https://github.com/Blockparty-Global/
Bird.Money,['Oracle'],https://github.com/birdcarer
Privateum,[],
YF Link,"['Finance / Banking', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",
Onooks,"['Cryptocurrency', 'Social Money', 'Governance']",https://github.com/onooks/onooks
OneSwap DAO Token,[],https://github.com/oneswap/oneswap_contract_ethereum
Roseon Finance,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",
Stakecube,"['Cryptocurrency', 'Masternodes']",https://github.com/stakecube/stakecube
CyberFi,"['Launchpad', 'Polygon Ecosystem', 'Business Services']",
AMLT Network,[],
Unipilot,[],https://github.com/VoirStudio
Quadrant Protocol,"['Polygon Ecosystem', 'Big Data']",
ARC Governance,"['Lending/Borrowing', 'Non-Fungible Tokens (NFT)', 'Decentralized Finance (DeFi)', 'Governance']",
Must,"['Polygon Ecosystem', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/cometh-game/
SafeDeal,['Masternodes'],https://github.com/safedeal-project/safedeal
KICK.IO,[],
Olyseum,[],https://github.com/olyseum
Annex Finance,[],https://github.com/annexfinance/annex-protocol
bitCNY,"['CNY Stablecoin', 'Stablecoins']",
Chronicle,"['Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem']",
AurusDeFi,"['Polygon Ecosystem', 'Cryptocurrency', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
Gaia Everworld,"['Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem']",
CoinxPad,"['Launchpad', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/Coinxpad
Warp Finance,"['Lending/Borrowing', 'Decentralized Finance (DeFi)']",https://github.com/warpfinance/
GraphLinq Protocol,"['Polygon Ecosystem', 'Business Services', 'Infrastructure', 'Analytics']",
StakeWise,[],https://github.com/stakewise
KAINET,"['Binance Smart Chain Ecosystem', 'Gaming']",
TXA,[],
Ubiq,['Smart Contract Platform'],https://github.com/ubiq/go-ubiq
Nafter,[],
CoverCompared,['Polkadot Ecosystem'],https://github.com/CoverCompared
Fortress,"['Avalanche Ecosystem', 'Rebase Tokens', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",https://github.com/Fortress-DAO/
QLC Chain,['Technology & Science'],https://github.com/qlcchain/go-qlc
Graviton,['Fantom Ecosystem'],https://github.com/Graviton-One/
Flux Token,[],
Treasure Under Sea,"['Avalanche Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Wownero,[],https://git.wownero.com/wownero/wownero
DUST Token,['Cryptocurrency'],https://github.com/icinsight/mutantmonsters
Tidal Finance,"['Insurance', 'Polygon Ecosystem']",https://github.com/tidalfinance
Giveth,['xDAI Ecosystem'],https://github.com/Giveth/giv-token-contracts
Viberate,"['Music', 'Entertainment', 'Analytics']",https://github.com/viberate/Contract
ShopNEXT,['Binance Smart Chain Ecosystem'],
Petrachor,['Cryptocurrency'],https://github.com/petrachor/petrachor
ANY Blocknet,"['Protocol', 'Masternodes']",https://github.com/BlocknetDX/blocknet
ToaCoin,[],https://github.com/toacoin/TOA
MetaDoge,['Binance Smart Chain Ecosystem'],
Jigstack,[],https://github.com/jigstack-dev
IX Swap,[],
SuperBid,['Non-Fungible Tokens (NFT)'],
The Crypto Prophecies,"['Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/quazard-gaming/crypto-prophecies-contracts
CarbonEco,[],https://github.com/orgs/absorbco2/repositories
UNCL,[],
CrossWallet,[],
ZMINE,['Business Services'],
Acent,[],
Blocknet,"['Protocol', 'Masternodes']",https://github.com/BlocknetDX/blocknet
Ruff,[],https://github.com/RuffNotes/RuffChain
Smoothy,['Binance Smart Chain Ecosystem'],
Dollars,"['Seigniorage', 'Rebase Tokens']",https://github.com/dollar-protocol
Cryptopolis,['Binance Smart Chain Ecosystem'],
1-UP,"['Meme Tokens', 'Play To Earn', 'Gaming']",https://github.com/1-up-platform/
Vaiot,[],https://github.com/VAIoT
TETU,['Polygon Ecosystem'],https://github.com/tetu-io
Wam,['Binance Smart Chain Ecosystem'],https://github.com/Digitapeu/wam-coin
Sentinel [OLD],"['Cosmos Ecosystem', 'Technology & Science']",https://github.com/sentinel-official/sentinel
Oduwa Coin,[],https://github.com/ODUWAX/oduwacoin
TOKPIE,['Finance / Banking'],https://github.com/Tokpie/tokpie-contract
Polytrade,[],
Polker,"['Play To Earn', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
Mt Pelerin Shares,"['Finance / Banking', 'Polygon Ecosystem', 'xDAI Ecosystem']",https://github.com/MtPelerin
Mirrored Bitcoin,['Mirrored Assets'],https://github.com/mirror-protocol
SmartCash,['Masternodes'],https://github.com/SmartCash/Core-Smart
SmartCash,['Masternodes'],https://github.com/SmartCash/smartcash.github.io
SmartCash,['Masternodes'],https://github.com/SmartCash/smarthub_local
SmartCash,['Masternodes'],https://github.com/SmartCash/electrum-smart
SmartCash,['Masternodes'],https://github.com/SmartCash/electrum-smart-server
SmartCash,['Masternodes'],https://github.com/SmartCash/smartnode
LIQ Protocol,['Solana Ecosystem'],https://github.com/liqprotocol
Starter.xyz,"['Avalanche Ecosystem', 'Launchpad', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/bscstarter/crispy-octo
Euler Tools,[],https://github.com/eulertools
Revolve Games,"['Play To Earn', 'Binance Smart Chain Ecosystem', 'Gaming']",
Hara Token,['Big Data'],https://github.com/dattabot-blockchain/hart
Asian Fintech,['Binance Smart Chain Ecosystem'],
Relevant,['Media'],https://github.com/relevant-community/relevant
Artery,[],https://github.com/arterynetwork
Kalmar,"['Yield Aggregator', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
Revault Network,[],https://github.com/Revault-network/
BlockBank,[],
OG Fan Token,"['Fan Token', 'Entertainment']",
NFT Index,['Index'],
Transient,[],
CluCoin,[],
Polylastic,"['Index', 'Binance Smart Chain Ecosystem']",https://github.com/polylastic
ZilSwap,[None],
Tokenomy,['Infrastructure'],
Vires Finance,[],https://github.com/viresfinance/protocol/
UREEQA,"['Music', 'Non-Fungible Tokens (NFT)']",
OceanEX Token,['Exchange-based Tokens'],
PocMon (Old),[],
Nemesis DAO,['Binance Smart Chain Ecosystem'],https://github.com/NemesisDao
Vabble,[],
Idena,"['Protocol', 'Oracle']",https://github.com/idena-network
Float Protocol,['Olympus Pro'],https://github.com/FloatProtocol
Enigma,"['Smart Contract Platform', 'Privacy Coins']",https://github.com/enigmampc/enigma-p2p
Enigma,"['Smart Contract Platform', 'Privacy Coins']",https://github.com/enigmampc/enigma-core
Enigma,"['Smart Contract Platform', 'Privacy Coins']",https://github.com/enigmampc/enigma-contract
PolkaWar,['Gaming'],https://github.com/polkawar
Raze Network,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/Raze-Net
Huckleberry,[None],https://github.com/HuckleberryDex
Throne,[],https://github.com/ThroneProject/ERC-20
Ionomy,['Masternodes'],https://github.com/ionomy/ion
Autonio,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)']",
CACHE Gold,[],https://github.com/cache-token
Blockasset,[],
EvidenZ,"['Cryptocurrency', 'Education']",
Ekta,['Binance Smart Chain Ecosystem'],https://github.com/ektaproject/ekta
PieDAO DOUGH v2,"['Asset Manager', 'Yield Farming', 'Decentralized Finance (DeFi)', 'Governance']",https://github.com/pie-dao/
SpankChain,[],https://github.com/spankchain/token-vault
